path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__007.smt2.slack.smt2,1,130.97766055099783,1,51.97436397703132,1,41.838314441993134,1,0.3528557429963257,1,0.26298697899619583
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__024.smt2.slack.smt2,0,1201.2101382030087,1,246.1800935479696,0,1201.2170491440047,1,0.9243969619856216,0,1201.7352546749898
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem_2__034.smt2.slack.smt2,0,1201.2145074750006,0,1201.71876888501,0,1201.2117241290107,1,2.4967038680042606,1,0.3259917920076987
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__017.smt2.slack.smt2,1,202.3918947380007,1,537.0537886700477,0,1201.2164544739935,1,25.250169963022927,1,0.30110440599673893
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__025.smt2.slack.smt2,1,984.479894552016,0,1201.7159568759962,1,396.466185746016,1,0.5084091619937681,1,0.4082388719980372
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__031.smt2.slack.smt2,0,1201.2112414419971,0,1201.7192179189879,0,1201.235631485004,1,2.6801420010160655,1,7.056595717993332
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__035.smt2.slack.smt2,0,1201.2119408610015,0,1201.7222327250056,0,1201.217449276999,1,0.436361845000647,1,3.0342075939988717
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__011.smt2.slack.smt2,1,913.2115640609991,1,0.6199042560183443,1,0.24170627401326783,1,0.2742627979896497,1,0.29425100100343116
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__018.smt2.slack.smt2,1,1083.7380123729818,1,484.48517128196545,1,33.14581040700432,1,0.31620312499580905,1,0.3287656199972844
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__029.smt2.slack.smt2,0,1201.2400206169987,0,1201.745346161013,0,1201.2377636400051,1,0.9345026990049519,0,1201.7140594810044
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__030.smt2.slack.smt2,0,1201.2107428010058,0,1201.7511409790022,1,879.0498056990036,1,203.10379908198956,1,0.6950821929931408
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem_2__035.smt2.slack.smt2,0,1201.2103806159867,0,1201.7173110650037,0,1201.2343108259956,1,2.2846597940078937,1,5.094003595004324
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__006.smt2.slack.smt2,1,0.21606359699217137,1,0.7243759809643961,1,0.27712855098070577,1,0.2726644380018115,1,0.3578532940009609
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__011.smt2.slack.smt2,0,1201.2132489409996,0,1201.7188882339979,0,1201.2142009050003,1,0.30072749900864437,1,0.38657906001026276
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__014.smt2.slack.smt2,0,1201.214671624999,1,0.6355362460017204,1,808.4174719850125,1,0.30775746499421075,1,0.241880025001592
QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__020.smt2.slack.smt2,1,1095.1028765029914,1,692.7349101640284,0,1201.2157272559998,1,0.40673583300667815,1,0.8166741029999685
